,offense,offense_conference,offense_score,defense,defense_conference,defense_score,drive_id,id,period,minutes,seconds,down,distance,yard_line,yards_to_goal,play_type,play_text,yards_gained,ppa
792,Northwestern,Big Ten,0,UMass,FBS Independents,3,4011122505,401112250101919232,1,8,7,3,12,59,41,Pass Interception Return,Aidan Smith pass intercepted Josh Wallace return for no gain to the UMass 16,0,-1.5984681193555783
793,Northwestern,Big Ten,0,UMass,FBS Independents,3,4011122505,401112250101919232,1,8,7,2,7,17,83,Rush,Drake Anderson run for 4 yds to the Nwest 21,4,-0.04759306927433738
794,Northwestern,Big Ten,0,UMass,FBS Independents,3,4011122505,401112250101919232,1,8,7,2,15,56,44,Rush,Evan Hull run for 3 yds to the UMass 41,3,-0.3825705304345739
795,Northwestern,Big Ten,0,UMass,FBS Independents,3,4011122505,401112250101919232,1,8,7,1,10,48,52,Rush,Drake Anderson run for 9 yds to the UMass 43,9,1.150899831387264
796,Northwestern,Big Ten,0,UMass,FBS Independents,3,4011122505,401112250101919232,1,8,7,3,3,21,79,Pass Reception,Aidan Smith pass complete to Riley Lees for 27 yds to the Nwest 48 for a 1ST down,27,2.876535476854335
822,Northwestern,Big Ten,7,UMass,FBS Independents,3,4011122508,401112250102855616,2,14,43,1,0,35,65,Kickoff,Trey Finison kickoff for 55 yds,0,
823,Northwestern,Big Ten,7,UMass,FBS Independents,6,4011122509,401112250102888896,2,11,10,1,10,90,10,Rush,Jason Whittaker run for 4 yds to the UMass 6,4,-0.014840150532496
824,Northwestern,Big Ten,7,UMass,FBS Independents,6,4011122509,401112250102888896,2,11,10,1,10,51,49,Rush,Aidan Smith run for 19 yds to the UMass 30 for a 1ST down,19,0.9480874187144773
825,Northwestern,Big Ten,7,UMass,FBS Independents,6,4011122509,401112250102888896,2,11,10,1,10,40,60,Pass Reception,Aidan Smith pass complete to Riley Lees for 4 yds to the Nwest 44,4,-0.1674744380827829
826,Northwestern,Big Ten,7,UMass,FBS Independents,6,4011122509,401112250102888896,2,11,10,1,10,70,30,Rush,Aidan Smith run for 3 yds to the UMass 27,3,-0.17303361893288
827,Northwestern,Big Ten,7,UMass,FBS Independents,6,4011122509,401112250102888896,2,11,10,2,7,73,27,Pass Reception,Aidan Smith pass complete to Riley Lees for 7 yds to the UMass 20 for a 1ST down,7,
828,Northwestern,Big Ten,7,UMass,FBS Independents,6,4011122509,401112250102888896,2,11,10,1,10,80,20,Rush,Aidan Smith run for 10 yds to the UMass 10 for a 1ST down,10,
829,Northwestern,Big Ten,7,UMass,FBS Independents,6,4011122509,401112250102888896,2,11,10,2,6,44,56,Pass Reception,Aidan Smith pass complete to Riley Lees for 7 yds to the UMass 49 for a 1ST down,7,1.16204449058921
830,Northwestern,Big Ten,14,UMass,FBS Independents,6,4011122509,401112250102924032,2,7,59,2,6,94,6,Rushing Touchdown,Evan Hull run for 6 yds for a TD (Charlie Kuhbander KICK),6,2.528666992781938
836,Northwestern,Big Ten,10,Illinois,Big Ten,7,40111215611,401112156103849920,3,15,0,2,5,65,65,Kickoff,"Charlie Kuhbander kickoff for 57 yds , Dre Brown return for 25 yds to the Illin 33",25,
846,Northwestern,Big Ten,10,Illinois,Big Ten,7,40111215612,401112156103896704,3,10,32,1,10,49,49,Rush,Andrew Marty run for 7 yds to the Illin 42,7,0.575042778164864
847,Northwestern,Big Ten,10,Illinois,Big Ten,7,40111215612,401112156103896704,3,10,32,2,6,65,65,Rush,Coco Azema run for 16 yds to the Illin 49 for a 1ST down,16,1.9894811278789692
848,Northwestern,Big Ten,10,Illinois,Big Ten,7,40111215612,401112156103896704,3,10,32,1,10,34,34,Rush,Andrew Marty run for no gain to the Illin 34,0,-0.6630222646782312
849,Northwestern,Big Ten,10,Illinois,Big Ten,7,40111215612,401112156103896704,3,10,32,1,10,69,69,Rush,Drake Anderson run for 4 yds to the Nwest 35,4,-0.1445206744011678
851,Northwestern,Big Ten,10,Illinois,Big Ten,7,40111215612,401112156103896704,3,10,32,2,3,42,42,Rush,Coco Azema run for 8 yds to the Illin 34 for a 1ST down,8,0.2505616125587143
850,Northwestern,Big Ten,17,Illinois,Big Ten,7,40111215612,401112156103919616,3,8,3,2,10,34,34,Passing Touchdown,Andrew Marty pass complete to Riley Lees for 34 yds for a TD (Charlie Kuhbander KICK),34,3.5997484255919012
853,Northwestern,Big Ten,17,Illinois,Big Ten,7,40111215613,401112156103919616,3,8,3,1,0,65,65,Kickoff,"Drew Luckenbaugh kickoff for 47 yds , Alec McEachern return for 10 yds to the Illin 28",10,
868,Northwestern,Big Ten,17,Illinois,Big Ten,10,40111215614,401112156103976896,3,2,30,1,10,83,83,Pass Reception,Andrew Marty pass complete to Riley Lees for 3 yds to the Nwest 20,3,-0.204908473427289
871,Northwestern,Big Ten,17,Illinois,Big Ten,10,40111215614,401112156103976896,3,2,30,2,7,80,80,Rush,Drake Anderson run for 6 yds to the Nwest 26,6,0.2078861889200425
874,Northwestern,Big Ten,17,Illinois,Big Ten,10,40111215614,401112156103976896,3,2,30,3,1,74,74,Rush,Coco Azema run for 62 yds to the Illin 12 for a 1ST down,62,4.002110325022978
875,Northwestern,Big Ten,17,Illinois,Big Ten,10,40111215614,401112156103976896,3,2,30,1,10,12,12,Rush,Andrew Marty run for 2 yds to the Illin 10,2,-0.1686350677656265
870,Northwestern,Big Ten,17,Illinois,Big Ten,10,40111215614,401112156103976896,3,0,0,0,10,0,0,End Period,End of 3rd Quarter,0,
867,Northwestern,Big Ten,17,Illinois,Big Ten,10,40111215614,401112156104849920,4,15,0,1,5,5,5,Rush,Andrew Marty run for 4 yds to the Illin 1,4,-0.016571396914132
872,Northwestern,Big Ten,17,Illinois,Big Ten,10,40111215614,401112156104849920,4,15,0,3,8,10,10,Penalty,"Marty, Andrew pass intercepted by Green,Stanley at the ILL0, Green,Stanley return to the ILL0, touchback, PENALTY ILL personal foul (Shogbonyo,Ayo) 5 yards to the ILL5, 1ST DOWN NU, NO PLAY.",5,
873,Northwestern,Big Ten,17,Illinois,Big Ten,10,40111215614,401112156104849920,4,15,0,2,8,10,10,Rush,Andrew Marty run for no gain to the Illin 10,0,-0.290695577850234
869,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215614,401112156104867072,4,13,28,2,1,1,1,Rushing Touchdown,Andrew Marty run for 1 yd for a TD (Charlie Kuhbander PAT MISSED),1,1.900352237473006
880,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215615,401112156104867072,4,13,28,1,0,65,65,Kickoff,"Drew Luckenbaugh kickoff for 55 yds , Dre Brown return for 31 yds to the Illin 41",31,
882,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,2,3,20,20,Rush,Drake Anderson run for 5 yds to the Illin 15 for a 1ST down,5,-0.1545544520077535
883,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,3,7,12,12,Penalty,"James, Jace rush for loss of 3 yards to the ILL15 (Green,Stanley), PENALTY NU holding (Pugh, Trey) 11 yards to the ILL23, NO PLAY.",-11,
886,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,2,7,12,12,Rush,Andrew Marty run for no gain to the Illin 12,0,-0.327630498967477
887,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,1,10,15,15,Rush,Andrew Marty run for 3 yds to the Illin 12,3,-0.103053233199689
888,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,2,13,88,88,Rush,Drake Anderson run for 7 yds to the Nwest 19,7,0.11631757746922133
889,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,1,17,92,92,Rush,Drake Anderson run for 4 yds to the Nwest 12,4,-0.02164693327856426
890,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,3,18,23,23,Rush,Raymond Niro III run for 5 yds to the Illin 18,5,0.0425514373029596
891,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,1,10,85,85,Penalty,"Azema, Coco rush for 5 yards to the NU20 (Gay,Isaiah), PENALTY NU holding (Pugh, Trey) 7 yards to the NU8, NO PLAY.",-7,
892,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,1,10,27,27,Rush,Andrew Marty run for 7 yds to the Illin 20,7,0.3376362038341565
893,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104878400,4,12,15,3,6,81,81,Rush,"Raymond Niro III run for 39 yds to the ILLINOIS 42 for a 1ST down ILLINOIS Penalty, personal foul (Sydney Brown) to the Illin 27 for a 1ST down",54,4.35156993269549
884,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104938688,4,6,12,4,13,18,18,Timeout,"Timeout ILLINOIS, clock 06:12",0,
885,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215616,401112156104939200,4,6,7,4,13,18,18,Field Goal Missed,Charlie Kuhbander 36 yd FG MISSED,36,
908,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104948928,4,5,10,1,10,36,36,Rush,Andrew Marty run for no gain to the Illin 36,0,-0.7215426143188567
909,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104948928,4,5,10,2,10,36,36,Rush,Andrew Marty run for 1 yd to the Illin 35,1,-0.7260935147228553
898,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104957824,4,4,21,3,9,35,35,Rush,Andrew Marty run for 4 yds to the Illin 31,4,-0.1584463099267237
899,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104957824,4,4,21,3,9,35,35,Timeout,"Timeout ILLINOIS, clock 04:21",0,
900,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104958912,4,4,10,4,5,31,31,Timeout,"Timeout ILLINOIS, clock 04:10",0,
904,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104958912,4,4,10,2,9,25,25,Rush,Drake Anderson run for no gain to the Illin 25,0,-0.591562465154757
906,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104958912,4,4,10,1,10,26,26,Rush,Drake Anderson run for 1 yd to the Illin 25,1,-0.3601692954121845
907,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104958912,4,4,10,4,5,31,31,Rush,Drake Anderson run for 5 yds to the Illin 26 for a 1ST down,5,
901,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104979584,4,2,3,3,9,25,25,Timeout,"Timeout NORTHWESTERN, clock 02:03",0,
905,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104979584,4,2,3,3,9,25,25,Rush,Andrew Marty run for 1 yd to the Illin 24,1,-0.6549590882757493
902,Northwestern,Big Ten,23,Illinois,Big Ten,10,40111215618,401112156104988224,4,1,17,4,8,24,24,Timeout,"Timeout NORTHWESTERN, clock 01:17",0,
903,Northwestern,Big Ten,29,Illinois,Big Ten,10,40111215618,401112156104988992,4,1,9,4,8,24,24,Rushing Touchdown,Coco Azema run for 24 yds for a TD (Two-Point Conversion failed),24,4.326692971250871
916,Northwestern,Big Ten,29,Illinois,Big Ten,10,40111215619,401112156104988992,4,1,9,1,0,65,65,Kickoff,"Drew Luckenbaugh kickoff for 46 yds , Justice Williams return for 7 yds to the Illin 26",7,
918,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216510,401112165102976320,2,2,36,4,10,75,75,Punt,"Andrew David punt for 38 yds, fair catch by Whop Philyor at the Ind 37",0,
919,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216510,401112165102976320,2,2,36,1,10,75,75,Pass Incompletion,Hunter Johnson pass incomplete to Jesse Brown,0,-0.7029700220436519
920,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216510,401112165102976320,2,2,36,2,10,75,75,Pass Incompletion,Hunter Johnson pass incomplete to Kyric McGowan,0,-0.34710487712173865
921,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216510,401112165102976320,2,2,36,3,10,75,75,Pass Incompletion,Hunter Johnson pass incomplete to Kyric McGowan,0,-0.15871308844886392
928,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102989504,2,1,4,1,10,45,45,Pass Incompletion,TEAM pass incomplete,0,-0.997770018980635
929,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102989504,2,1,4,2,10,45,45,Pass Incompletion,Hunter Johnson pass incomplete to Riley Lees,0,-1.067301371027259
931,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102989504,2,1,4,1,10,63,63,Pass Reception,Hunter Johnson pass complete to Riley Lees for 18 yds to the Ind 45 for a 1ST down,18,1.5739967085106823
934,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102989504,2,1,4,1,10,78,78,Penalty,"Johnson, Hunter pass incomplete to Brown, Jesse, PENALTY IND personal foul (Jones, Cam) 15 yards to the NU37, 1ST DOWN NU, NO PLAY.",15,
935,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102989504,2,1,4,2,7,89,89,Pass Incompletion,Hunter Johnson pass incomplete to Jace James,0,-0.2454413738735015
936,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102989504,2,1,4,3,7,89,89,Rush,Hunter Johnson run for 11 yds to the Nwest 22 for a 1ST down,11,0.9545621266753717
937,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102989504,2,1,4,1,10,92,92,Rush,Hunter Johnson run for 3 yds to the Nwest 11,3,-0.13240028095198575
930,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102999424,2,0,5,3,10,45,45,Pass Reception,"Hunter Johnson pass complete to Ramaud Chiaokhiao-Bowman for 15 yds to the Ind 42 lat. to Riley Lees for a loss of 12 yards to the Ind 42 lat. to Hunter Johnson for 5 yds Hunter Johnson fumbled, recovered by Ind Alfred Bryant  , return for 5 yds to the Ind 42",5,0.0556530403295507
932,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102999424,2,0,5,3,10,45,45,Timeout,"Timeout NORTHWESTERN, clock 00:05",0,
933,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102999424,2,0,5,3,10,45,45,Timeout,"Timeout INDIANA, clock 00:05",0,
938,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216512,401112165102999424,2,0,0,0,10,0,0,End of Half,End of 2nd Quarter,0,
939,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216514,401112165103849920,3,15,0,1,10,75,75,Pass Incompletion,Hunter Johnson pass incomplete to Riley Lees,0,-0.7029700220436519
940,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216514,401112165103849920,3,15,0,2,10,75,75,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.34710487712173865
942,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216514,401112165103849920,3,15,0,3,10,75,75,Pass Incompletion,Hunter Johnson pass incomplete,0,-0.15871308844886392
943,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216514,401112165103849920,3,15,0,4,10,75,75,Punt,"Andrew David punt for 48 yds, downed at the Ind 27",0,
951,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216516,401112165103888128,3,11,18,3,1,80,80,Pass Incompletion,Hunter Johnson pass incomplete to Jesse Brown,0,-0.37784950184134125
952,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216516,401112165103888128,3,11,18,4,1,80,80,Punt,"Andrew David punt for 45 yds, downed at the Ind 35",0,
953,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216516,401112165103888128,3,11,18,1,10,89,89,Rush,Hunter Johnson run for 7 yds to the Nwest 18,7,0.39388160618102847
954,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216516,401112165103888128,3,11,18,2,3,82,82,Rush,Jesse Brown run for 2 yds to the Nwest 20,2,-0.3762584238667941
963,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216518,401112165103935104,3,6,48,4,16,83,83,Punt,"Andrew David punt for 35 yds, fair catch by Whop Philyor at the Ind 48",0,
964,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216518,401112165103935104,3,6,48,2,16,83,83,Rush,Aidan Smith run for no gain to the Nwest 17,0,-0.1096816685857771
965,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216518,401112165103935104,3,6,48,1,10,77,77,Sack,Hunter Johnson sacked by Allen Stallings IV for a loss of 6 yards to the Nwest 17,-6,-1.0054742441264102
966,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216518,401112165103935104,3,6,48,3,16,83,83,Pass Incompletion,Aidan Smith pass incomplete to Jace James,0,-0.04797105443869754
967,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216518,401112165103935104,3,6,48,1,10,89,89,Rush,Kyric McGowan run for 5 yds to the Nwest 16,5,0.07118409266078807
968,Northwestern,Big Ten,3,Indiana,Big Ten,24,40111216518,401112165103935104,3,6,48,2,5,84,84,Pass Reception,Hunter Johnson pass complete to Ramaud Chiaokhiao-Bowman for 7 yds to the Nwest 23 for a 1ST down,7,0.48203112127748676
976,Northwestern,Big Ten,3,Indiana,Big Ten,31,40111216520,401112165103986624,3,1,33,1,10,75,75,Pass Incompletion,Aidan Smith pass incomplete to Riley Lees,0,-0.7029700220436519
977,Northwestern,Big Ten,3,Indiana,Big Ten,31,40111216520,401112165103986624,3,1,33,2,10,75,75,Pass Incompletion,"Aidan Smith pass incomplete to Riley Lees, broken up by Marcelino Ball",0,-0.34710487712173865
978,Northwestern,Big Ten,3,Indiana,Big Ten,31,40111216520,401112165103986624,3,1,33,3,10,75,75,Penalty,"Smith, Aidan sacked for loss of 10 yards to the NU15 (McFadden, Micah), PENALTY IND face mask (Johnson, Jerome) 15 yards to the NU40, 1ST DOWN NU, NO PLAY.",15,
979,Northwestern,Big Ten,3,Indiana,Big Ten,31,40111216520,401112165103986624,3,1,33,4,10,60,60,Penalty,"NORTHWESTERN Penalty, unsportsmanlike conduct (Sam Gerak) to the Nwest 25",-15,
980,Northwestern,Big Ten,3,Indiana,Big Ten,31,40111216520,401112165103986624,3,1,33,3,10,60,60,Pass Incompletion,Aidan Smith pass incomplete,0,-0.41258781688897184
981,Northwestern,Big Ten,3,Indiana,Big Ten,31,40111216520,401112165103986624,3,1,33,2,10,60,60,Rush,Kyric McGowan run for no gain to the Nwest 40,0,-0.7576599502448165
982,Northwestern,Big Ten,3,Indiana,Big Ten,31,40111216520,401112165103986624,3,1,33,1,10,60,60,Pass Incompletion,Aidan Smith pass incomplete,0,-1.1247712359915258
983,Northwestern,Big Ten,3,Indiana,Big Ten,31,40111216520,401112165103986624,3,1,33,4,25,75,75,Punt,"Andrew David punt for 35 yds, fair catch by Whop Philyor at the Ind 40",0,
994,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216522,401112165104877120,4,12,28,3,7,60,60,Pass Incompletion,Aidan Smith pass incomplete,0,-0.5321990300834347
996,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216522,401112165104877120,4,12,28,4,7,60,60,Punt,"Andrew David punt for 34 yds, fair catch by Whop Philyor at the Ind 26",0,
997,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216522,401112165104877120,4,12,28,2,7,60,60,Pass Incompletion,"Aidan Smith pass incomplete, broken up by Jonathan King",0,-0.9294870713655641
998,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216522,401112165104877120,4,12,28,1,10,75,75,Pass Reception,Aidan Smith pass complete to Drake Anderson for 9 yds to the Nwest 34,9,1.252308359788624
999,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216522,401112165104877120,4,12,28,2,1,66,66,Rush,Drake Anderson run for 3 yds to the Nwest 37 for a 1ST down,3,-0.2250640336450526
1000,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216522,401112165104877120,4,12,28,1,10,63,63,Pass Reception,Aidan Smith pass complete to Riley Lees for 3 yds to the Nwest 40,3,-0.4199785122886155
1010,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216524,401112165104938880,4,6,10,4,6,92,92,Punt,"Andrew David punt for 37 yds, fair catch by Whop Philyor at the Nwest 45",0,
1011,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216524,401112165104938880,4,6,10,1,10,96,96,Rush,Drake Anderson run for 2 yds to the Nwest 6,2,-0.17452492933897634
1012,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216524,401112165104938880,4,6,10,3,6,92,92,Pass Incompletion,Andrew Marty pass incomplete,0,-0.10761060373859088
1013,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216524,401112165104938880,4,6,10,2,8,94,94,Rush,Andrew Marty run for 2 yds to the Nwest 8,2,-0.11044076782569778
1022,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216526,401112165104996288,4,0,36,1,10,82,82,Rush,Drake Anderson run for 2 yds to the Nwest 20,2,-0.3300044670451081
1021,Northwestern,Big Ten,3,Indiana,Big Ten,34,40111216526,401112165104999872,4,0,0,0,8,0,0,End Period,End of 4th Quarter,0,
1023,Northwestern,Big Ten,0,Iowa,Big Ten,10,40111219710,401112197102877888,2,12,20,4,11,58,42,Punt,"Daniel Kubiuk punt for 40 yds, downed at the Iowa 2",0,
1024,Northwestern,Big Ten,0,Iowa,Big Ten,10,40111219710,401112197102877888,2,12,20,2,6,51,49,Rush,Kyric McGowan run for 2 yds to the Iowa 47,2,-0.677741891349811
1025,Northwestern,Big Ten,0,Iowa,Big Ten,10,40111219710,401112197102877888,2,12,20,1,10,21,79,Rush,Drake Anderson run for 2 yds to the Nwest 23,2,-0.3794776766448038
1026,Northwestern,Big Ten,0,Iowa,Big Ten,10,40111219710,401112197102877888,2,12,20,2,8,23,77,Rush,Drake Anderson run for 3 yds to the Nwest 26,3,-0.1672465030419037
1027,Northwestern,Big Ten,0,Iowa,Big Ten,10,40111219710,401112197102877888,2,12,20,3,5,26,74,Rush,Aidan Smith run for 6 yds to the Nwest 32 for a 1ST down,6,1.3579482538620038
